algorithm,episode,return,steps,success,epsilon,wall_hits,penalty_entries,locked_door_attempts,gate_blocks,key_collected,door_crossings,seed,epsilon_schedule,reward_mode
q_learning,343,-256.1999999999999,441,0,0.6911725680491319,92,2,0,0,1,10,15,linear,shaping
q_learning,344,-363.33000000000004,441,0,0.6902721965274092,128,6,0,0,1,2,15,linear,shaping
q_learning,345,-241.27999999999975,441,0,0.6893718250056866,79,4,0,0,1,0,15,linear,shaping
q_learning,346,-351.88000000000045,441,0,0.688471453483964,87,16,0,0,1,1,15,linear,shaping
q_learning,347,-243.70999999999992,441,0,0.6875710819622414,65,7,0,0,1,0,15,linear,shaping
q_learning,348,35.64,135,1,0.6866707104405185,29,3,0,0,1,4,15,linear,shaping
q_learning,349,4.759999999999991,166,1,0.6857703389187959,32,5,0,0,1,1,15,linear,shaping
q_learning,350,-92.27999999999987,241,1,0.6848699673970733,77,5,0,0,1,2,15,linear,shaping
q_learning,351,29.40000000000002,125,1,0.6839695958753507,29,5,0,0,1,3,15,linear,shaping
q_learning,352,-27.47999999999989,178,1,0.683069224353628,29,10,0,1,1,1,15,linear,shaping
q_learning,353,-182.67000000000002,441,0,0.6821688528319054,54,0,0,0,1,0,15,linear,shaping
q_learning,354,81.28000000000003,80,1,0.6812684813101827,23,0,0,1,1,1,15,linear,shaping
q_learning,355,-227.18,441,0,0.6803681097884601,76,2,0,0,1,1,15,linear,shaping
q_learning,356,52.80999999999999,87,1,0.6794677382667373,19,5,0,0,1,3,15,linear,shaping
q_learning,357,-227.87999999999974,441,0,0.6785673667450147,78,2,0,0,1,0,15,linear,shaping
q_learning,358,57.919999999999995,99,1,0.6776669952232921,21,3,0,0,1,2,15,linear,shaping
q_learning,359,-138.9000000000001,368,1,0.6767666237015695,64,12,0,0,1,1,15,linear,shaping
q_learning,360,-191.10999999999981,441,0,0.6758662521798469,54,2,0,0,1,0,15,linear,shaping
q_learning,361,-246.31999999999996,441,0,0.6749658806581242,91,1,0,0,1,6,15,linear,shaping
q_learning,362,-21.269999999999996,185,1,0.6740655091364016,59,2,0,0,1,3,15,linear,shaping
q_learning,363,-12.759999999999977,140,1,0.673165137614679,24,11,0,0,1,2,15,linear,shaping
q_learning,364,13.890000000000015,141,1,0.6722647660929564,49,1,0,0,1,1,15,linear,shaping
q_learning,365,-41.679999999999964,176,1,0.6713643945712335,61,4,0,1,1,1,15,linear,shaping
q_learning,366,35.709999999999965,111,1,0.6704640230495109,33,3,0,0,1,6,15,linear,shaping
q_learning,367,-75.2699999999998,327,1,0.6695636515277883,63,3,0,0,1,4,15,linear,shaping
q_learning,368,50.479999999999976,108,1,0.6686632800060657,32,1,0,0,1,4,15,linear,shaping
q_learning,369,64.89,84,1,0.667762908484343,28,1,0,0,1,2,15,linear,shaping
q_learning,370,-43.5599999999999,177,1,0.6668625369626204,46,8,0,1,1,1,15,linear,shaping
q_learning,371,50.46000000000001,110,1,0.6659621654408978,26,3,0,0,1,2,15,linear,shaping
q_learning,372,6.519999999999939,154,1,0.6650617939191751,42,3,0,0,1,4,15,linear,shaping
q_learning,373,-189.86999999999972,408,1,0.6641614223974525,68,16,0,0,1,1,15,linear,shaping
q_learning,374,72.29,86,1,0.6632610508757297,16,3,0,0,1,1,15,linear,shaping
q_learning,375,65.20000000000002,84,1,0.6623606793540071,24,2,0,0,1,1,15,linear,shaping
q_learning,376,-344.7700000000008,441,0,0.6614603078322845,82,17,0,0,1,0,15,linear,shaping
q_learning,377,-89.55999999999996,263,1,0.6605599363105619,75,5,0,0,1,1,15,linear,shaping
q_learning,378,-276.95999999999987,441,0,0.6596595647888392,85,6,0,0,1,3,15,linear,shaping
q_learning,379,4.9500000000000455,156,1,0.6587591932671166,46,3,0,0,1,2,15,linear,shaping
q_learning,380,-84.66999999999989,233,1,0.657858821745394,55,10,0,0,1,3,15,linear,shaping
q_learning,381,-181.82000000000005,441,0,0.6569584502236712,51,1,0,0,1,0,15,linear,shaping
q_learning,382,-206.40000000000026,441,0,0.6560580787019485,68,0,0,0,1,1,15,linear,shaping
q_learning,383,73.39000000000001,94,1,0.6551577071802259,26,0,0,0,1,3,15,linear,shaping
q_learning,384,89.99000000000001,62,1,0.6542573356585033,18,1,0,0,1,1,15,linear,shaping
q_learning,385,44.50000000000004,162,1,0.6533569641367807,24,2,0,0,1,2,15,linear,shaping
q_learning,386,40.39999999999998,143,1,0.6524565926150581,14,4,0,1,1,1,15,linear,shaping
q_learning,387,-317.0100000000006,441,0,0.6515562210933353,88,12,0,0,1,1,15,linear,shaping
q_learning,388,42.79000000000002,122,1,0.6506558495716127,35,1,0,1,1,1,15,linear,shaping
q_learning,389,59.920000000000016,120,1,0.6497554780498901,24,1,0,0,1,4,15,linear,shaping
q_learning,390,-9.759999999999891,181,1,0.6488551065281674,39,5,0,0,1,2,15,linear,shaping
q_learning,391,-227.48,441,0,0.6479547350064447,67,4,0,0,1,0,15,linear,shaping
q_learning,392,14.020000000000053,163,1,0.6470543634847221,38,3,0,1,1,1,15,linear,shaping
q_learning,393,-342.2899999999988,441,0,0.6461539919629995,90,13,0,0,1,8,15,linear,shaping
q_learning,394,-78.04999999999994,272,1,0.6452536204412769,60,7,0,0,1,2,15,linear,shaping
q_learning,395,79.13000000000001,79,1,0.6443532489195543,20,1,0,1,1,3,15,linear,shaping
q_learning,396,-218.05999999999992,441,0,0.6434528773978315,54,5,0,0,1,0,15,linear,shaping
q_learning,397,61.47000000000001,87,1,0.6425525058761089,27,2,0,0,1,2,15,linear,shaping
q_learning,398,77.48000000000002,75,1,0.6416521343543862,15,3,0,0,1,3,15,linear,shaping
q_learning,399,42.24000000000002,163,1,0.6407517628326636,29,1,0,0,1,1,15,linear,shaping
q_learning,400,46.64999999999999,101,1,0.6398513913109409,31,2,0,2,1,1,15,linear,shaping
q_learning,401,-160.05999999999995,326,1,0.6389510197892183,80,10,0,0,1,4,15,linear,shaping
q_learning,402,-178.94000000000005,366,1,0.6380506482674957,70,16,0,0,1,1,15,linear,shaping
q_learning,403,8.079999999999941,139,1,0.6371502767457731,43,3,0,0,1,1,15,linear,shaping
q_learning,404,-280.0699999999998,441,0,0.6362499052240504,66,11,0,0,1,0,15,linear,shaping
q_learning,405,8.390000000000057,159,1,0.6353495337023277,41,3,0,0,1,5,15,linear,shaping
q_learning,406,-242.78999999999994,441,0,0.6344491621806051,85,3,0,0,1,0,15,linear,shaping
q_learning,407,-197.71999999999989,441,0,0.6335487906588824,56,2,0,0,1,0,15,linear,shaping
q_learning,408,76.31000000000003,90,1,0.6326484191371597,20,1,0,0,1,2,15,linear,shaping
q_learning,409,-37.689999999999785,227,1,0.6317480476154371,63,2,0,0,1,1,15,linear,shaping
q_learning,410,78.61,63,1,0.6308476760937145,17,3,0,0,1,4,15,linear,shaping
q_learning,411,-10.98999999999991,197,1,0.6299473045719919,49,3,0,0,1,2,15,linear,shaping
q_learning,412,48.040000000000006,88,1,0.6290469330502693,26,4,0,0,1,2,15,linear,shaping
q_learning,413,73.06,72,1,0.6281465615285466,18,3,0,0,1,2,15,linear,shaping
q_learning,414,-217.45,441,0,0.6272461900068238,62,2,0,0,1,1,15,linear,shaping
q_learning,415,108.00000000000001,46,1,0.6263458184851012,12,1,0,0,1,1,15,linear,shaping
q_learning,416,-196.10999999999993,441,0,0.6254454469633786,64,1,0,0,1,1,15,linear,shaping
q_learning,417,69.58000000000001,87,1,0.6245450754416559,21,2,0,0,1,1,15,linear,shaping
q_learning,418,25.05000000000001,156,1,0.6236447039199333,34,3,0,0,1,1,15,linear,shaping
q_learning,419,8.559999999999988,180,1,0.6227443323982107,42,2,0,0,1,3,15,linear,shaping
q_learning,420,-63.97999999999992,224,1,0.621843960876488,51,8,0,1,1,1,15,linear,shaping
q_learning,421,-82.56999999999995,441,1,0.6209435893547653,61,2,0,0,1,1,15,linear,shaping
q_learning,422,31.62999999999998,116,1,0.6200432178330427,28,4,0,0,1,1,15,linear,shaping
q_learning,423,-188.49999999999983,441,0,0.61914284631132,57,1,0,0,1,0,15,linear,shaping
q_learning,424,-212.11999999999986,441,0,0.6182424747895974,74,0,0,0,1,11,15,linear,shaping
q_learning,425,106.11000000000001,53,1,0.6173421032678748,11,1,0,0,1,2,15,linear,shaping
q_learning,426,-65.4099999999999,280,1,0.6164417317461521,63,3,0,1,1,1,15,linear,shaping
q_learning,427,23.51999999999994,118,1,0.6155413602244295,26,6,0,0,1,3,15,linear,shaping
q_learning,428,-207.97,441,0,0.6146409887027069,65,1,0,0,1,3,15,linear,shaping
q_learning,429,85.56,57,1,0.613740617180984,13,3,0,0,1,1,15,linear,shaping
q_learning,430,-20.669999999999973,199,1,0.6128402456592614,43,5,0,0,1,1,15,linear,shaping
q_learning,431,77.51000000000002,66,1,0.6119398741375388,22,2,0,0,1,1,15,linear,shaping
q_learning,432,44.66999999999997,129,1,0.6110395026158162,31,2,0,0,1,4,15,linear,shaping
q_learning,433,-201.51,441,0,0.6101391310940936,61,2,0,0,1,0,15,linear,shaping
q_learning,434,79.67,86,1,0.609238759572371,20,1,0,0,1,3,15,linear,shaping
q_learning,435,59.34000000000003,96,1,0.6083383880506483,20,4,0,0,1,1,15,linear,shaping
q_learning,436,54.730000000000004,110,1,0.6074380165289257,28,2,0,0,1,1,15,linear,shaping
q_learning,437,78.62000000000003,92,1,0.6065376450072031,24,0,0,0,1,1,15,linear,shaping
q_learning,438,-189.31,441,0,0.6056372734854804,52,2,0,0,1,0,15,linear,shaping
q_learning,439,3.970000000000084,163,1,0.6047369019637577,41,3,0,0,1,2,15,linear,shaping
q_learning,440,75.56000000000003,104,1,0.603836530442035,24,0,0,0,1,2,15,linear,shaping
q_learning,441,46.88999999999997,115,1,0.6029361589203124,29,2,0,0,1,1,15,linear,shaping
q_learning,442,26.00999999999992,118,1,0.6020357873985898,38,3,0,0,1,4,15,linear,shaping
q_learning,443,84.59,77,1,0.6011354158768671,15,2,0,0,1,5,15,linear,shaping
q_learning,444,95.9,68,1,0.6002350443551445,18,0,0,0,1,3,15,linear,shaping
q_learning,445,53.36,108,1,0.5993346728334218,24,3,0,0,1,2,15,linear,shaping
q_learning,446,82.60000000000002,70,1,0.5984343013116992,18,2,0,0,1,1,15,linear,shaping
q_learning,447,68.31999999999998,82,1,0.5975339297899764,12,5,0,0,1,1,15,linear,shaping
q_learning,448,42.479999999999976,121,1,0.5966335582682538,35,1,0,0,1,4,15,linear,shaping
q_learning,449,13.000000000000014,156,1,0.5957331867465312,43,2,0,1,1,2,15,linear,shaping
q_learning,450,-64.10999999999994,249,1,0.5948328152248086,77,2,0,0,1,3,15,linear,shaping
q_learning,451,79.09,93,1,0.593932443703086,23,0,0,0,1,3,15,linear,shaping
q_learning,452,-207.71999999999983,441,0,0.5930320721813633,74,0,0,0,1,0,15,linear,shaping
q_learning,453,10.410000000000124,187,1,0.5921317006596406,42,1,0,1,1,1,15,linear,shaping
q_learning,454,73.86000000000001,88,1,0.591231329137918,20,2,0,0,1,1,15,linear,shaping
q_learning,455,52.11999999999999,128,1,0.5903309576161954,34,0,0,0,1,1,15,linear,shaping
q_learning,456,102.08000000000001,68,1,0.5894305860944726,10,1,0,0,1,1,15,linear,shaping
q_learning,457,91.91000000000001,68,1,0.58853021457275,16,1,0,0,1,1,15,linear,shaping
q_learning,458,-306.96000000000083,441,0,0.5876298430510274,67,15,0,0,1,0,15,linear,shaping
q_learning,459,43.210000000000036,122,1,0.5867294715293048,28,3,0,0,1,1,15,linear,shaping
q_learning,460,103.02000000000001,75,1,0.5858291000075821,11,0,0,0,1,2,15,linear,shaping
q_learning,461,-40.820000000000036,192,1,0.5849287284858595,58,4,0,0,1,2,15,linear,shaping
q_learning,462,89.09,68,1,0.5840283569641367,18,1,0,0,1,1,15,linear,shaping
q_learning,463,68.38000000000002,109,1,0.5831279854424141,23,1,0,0,1,1,15,linear,shaping
q_learning,464,66.37000000000003,101,1,0.5822276139206914,27,0,0,2,1,2,15,linear,shaping
q_learning,465,-32.72999999999983,191,1,0.5813272423989688,41,8,0,0,1,7,15,linear,shaping
q_learning,466,-37.159999999999954,238,1,0.5804268708772462,58,2,0,0,1,2,15,linear,shaping
q_learning,467,81.1,92,1,0.5795264993555236,16,1,0,0,1,3,15,linear,shaping
q_learning,468,54.820000000000064,133,1,0.578626127833801,25,2,0,0,1,3,15,linear,shaping
q_learning,469,-180.73999999999995,441,0,0.5777257563120782,46,1,0,0,1,5,15,linear,shaping
q_learning,470,19.510000000000048,206,1,0.5768253847903556,34,1,0,0,1,8,15,linear,shaping
q_learning,471,31.659999999999954,104,1,0.575925013268633,36,3,0,0,1,1,15,linear,shaping
q_learning,472,-277.3700000000004,441,0,0.5750246417469104,65,11,0,0,1,0,15,linear,shaping
q_learning,473,63.24999999999999,81,1,0.5741242702251876,23,3,0,0,1,1,15,linear,shaping
q_learning,474,67.03999999999996,93,1,0.573223898703465,19,3,0,0,1,1,15,linear,shaping
q_learning,475,56.75999999999999,96,1,0.5723235271817424,18,4,0,0,1,2,15,linear,shaping
q_learning,476,19.549999999999997,137,1,0.5714231556600198,45,1,0,0,1,5,15,linear,shaping
q_learning,477,-42.95999999999988,249,1,0.5705227841382972,57,2,0,0,1,2,15,linear,shaping
q_learning,478,-223.82999999999998,441,0,0.5696224126165744,52,6,0,0,1,1,15,linear,shaping
q_learning,479,24.95000000000006,157,1,0.5687220410948518,29,4,0,0,1,2,15,linear,shaping
q_learning,480,-26.999999999999815,270,1,0.5678216695731291,38,5,0,0,1,4,15,linear,shaping
q_learning,481,109.45000000000002,51,1,0.5669212980514065,13,0,0,0,1,1,15,linear,shaping
q_learning,482,57.420000000000016,112,1,0.5660209265296838,26,2,0,0,1,1,15,linear,shaping
q_learning,483,79.1,80,1,0.5651205550079612,26,0,0,0,1,5,15,linear,shaping
q_learning,484,-93.78000000000002,299,1,0.5642201834862386,59,9,0,0,1,2,15,linear,shaping
q_learning,485,106.15000000000002,69,1,0.563319811964516,11,0,0,0,1,2,15,linear,shaping
q_learning,486,31.359999999999957,127,1,0.5624194404427932,41,1,0,0,1,1,15,linear,shaping
q_learning,487,56.710000000000015,121,1,0.5615190689210706,31,0,0,0,1,2,15,linear,shaping
q_learning,488,26.009999999999977,131,1,0.560618697399348,35,3,0,0,1,2,15,linear,shaping
q_learning,489,-206.33000000000007,441,0,0.5597183258776253,65,0,0,0,1,2,15,linear,shaping
q_learning,490,31.099999999999994,152,1,0.5588179543559026,36,1,0,0,1,10,15,linear,shaping
q_learning,491,36.97000000000001,109,1,0.55791758283418,18,6,0,1,1,1,15,linear,shaping
q_learning,492,-184.25000000000009,441,0,0.5570172113124574,57,0,0,0,1,0,15,linear,shaping
q_learning,493,56.300000000000004,103,1,0.5561168397907347,15,4,0,0,1,5,15,linear,shaping
q_learning,494,58.570000000000014,91,1,0.555216468269012,22,3,0,1,1,1,15,linear,shaping
q_learning,495,17.35999999999993,151,1,0.5543160967472893,35,2,0,2,1,1,15,linear,shaping
q_learning,496,93.52000000000001,70,1,0.5534157252255667,18,0,0,0,1,1,15,linear,shaping
q_learning,497,75.77000000000001,93,1,0.5525153537038441,21,1,0,0,1,2,15,linear,shaping
q_learning,498,78.29,79,1,0.5516149821821215,15,3,0,0,1,1,15,linear,shaping
q_learning,499,60.53,126,1,0.5507146106603988,28,0,0,0,1,3,15,linear,shaping
q_learning,500,50.25,133,1,0.5498142391386762,17,4,0,0,1,1,15,linear,shaping
q_learning,501,93.51000000000002,66,1,0.5489138676169536,16,1,0,0,1,2,15,linear,shaping
q_learning,502,29.71000000000008,147,1,0.5480134960952309,33,2,0,0,1,2,15,linear,shaping
q_learning,503,49.370000000000005,116,1,0.5471131245735082,26,3,0,0,1,1,15,linear,shaping
q_learning,504,107.10000000000001,57,1,0.5462127530517855,9,1,0,0,1,3,15,linear,shaping
q_learning,505,86.83000000000001,82,1,0.5453123815300629,16,1,0,0,1,2,15,linear,shaping
q_learning,506,79.41,76,1,0.5444120100083403,17,2,0,1,1,3,15,linear,shaping
q_learning,507,75.49000000000001,83,1,0.5435116384866177,27,0,0,0,1,1,15,linear,shaping
q_learning,508,91.95,63,1,0.542611266964895,13,2,0,0,1,5,15,linear,shaping
q_learning,509,53.99000000000001,91,1,0.5417108954431724,27,3,0,0,1,4,15,linear,shaping
q_learning,510,55.88999999999997,114,1,0.5408105239214498,24,2,0,0,1,2,15,linear,shaping
q_learning,511,64.30000000000003,116,1,0.5399101523997271,24,1,0,0,1,5,15,linear,shaping
q_learning,512,92.63000000000001,75,1,0.5390097808780044,9,2,0,0,1,1,15,linear,shaping
q_learning,513,69.35000000000002,70,1,0.5381094093562817,8,6,0,0,1,1,15,linear,shaping
q_learning,514,-175.02000000000004,441,0,0.5372090378345591,52,0,0,0,1,0,15,linear,shaping
q_learning,515,86.98,80,1,0.5363086663128365,16,1,0,0,1,2,15,linear,shaping
q_learning,516,97.33000000000001,60,1,0.5354082947911138,14,1,0,0,1,1,15,linear,shaping
q_learning,517,53.58999999999999,90,1,0.5345079232693912,22,4,0,0,1,2,15,linear,shaping
q_learning,518,68.15,117,1,0.5336075517476686,27,0,0,0,1,1,15,linear,shaping
q_learning,519,-4.679999999999922,149,1,0.532707180225946,41,5,0,0,1,4,15,linear,shaping
q_learning,520,79.69000000000001,69,1,0.5318068087042233,15,3,0,0,1,1,15,linear,shaping
q_learning,521,71.14000000000001,104,1,0.5309064371825006,22,1,0,0,1,7,15,linear,shaping
q_learning,522,70.15,98,1,0.5300060656607779,26,0,0,0,1,1,15,linear,shaping
q_learning,523,67.8,77,1,0.5291056941390553,19,3,0,0,1,1,15,linear,shaping
q_learning,524,47.47999999999999,103,1,0.5282053226173327,33,2,0,0,1,2,15,linear,shaping
q_learning,525,93.43,67,1,0.52730495109561,15,1,0,0,1,4,15,linear,shaping
q_learning,526,76.48,97,1,0.5264045795738873,19,1,0,0,1,4,15,linear,shaping
q_learning,527,68.91,98,1,0.5255042080521647,24,1,0,0,1,2,15,linear,shaping
q_learning,528,125.29,38,1,0.5246038365304421,6,0,0,0,1,1,15,linear,shaping
q_learning,529,48.75999999999999,124,1,0.5237034650087194,30,1,0,0,1,1,15,linear,shaping
q_learning,530,76.37,70,1,0.5228030934869968,11,4,0,1,1,1,15,linear,shaping
q_learning,531,96.11000000000001,59,1,0.5219027219652741,15,1,0,0,1,3,15,linear,shaping
q_learning,532,-175.09999999999974,441,0,0.5210023504435515,50,0,0,0,1,0,15,linear,shaping
q_learning,533,80.21000000000001,95,1,0.5201019789218289,17,1,0,0,1,1,15,linear,shaping
q_learning,534,100.30000000000001,67,1,0.5192016074001062,14,0,0,1,1,1,15,linear,shaping
q_learning,535,60.07000000000003,107,1,0.5183012358783835,17,4,0,0,1,1,15,linear,shaping
q_learning,536,74.70000000000002,73,1,0.5174008643566609,21,2,0,0,1,2,15,linear,shaping
q_learning,537,22.81999999999995,136,1,0.5165004928349382,32,4,0,0,1,1,15,linear,shaping
q_learning,538,73.10000000000001,93,1,0.5156001213132155,17,2,0,0,1,2,15,linear,shaping
q_learning,539,66.78000000000002,86,1,0.5146997497914929,28,1,0,0,1,2,15,linear,shaping
q_learning,540,79.68,77,1,0.5137993782697703,13,3,0,0,1,6,15,linear,shaping
q_learning,541,86.35000000000001,81,1,0.5128990067480477,11,2,0,0,1,1,15,linear,shaping
q_learning,542,56.55,85,1,0.5119986352263249,25,3,0,0,1,1,15,linear,shaping
q_learning,543,37.09,111,1,0.5110982637046023,29,4,0,0,1,2,15,linear,shaping
q_learning,544,88.17000000000002,65,1,0.5101978921828797,19,1,0,0,1,1,15,linear,shaping
q_learning,545,79.91000000000003,79,1,0.5092975206611571,21,1,0,0,1,2,15,linear,shaping
q_learning,546,43.879999999999995,120,1,0.5083971491394343,27,2,0,3,1,3,15,linear,shaping
q_learning,547,65.71000000000001,96,1,0.5074967776177117,22,2,0,0,1,1,15,linear,shaping
q_learning,548,65.75,93,1,0.5065964060959891,27,1,0,0,1,2,15,linear,shaping
q_learning,549,76.61,107,1,0.5056960345742665,23,0,0,0,1,9,15,linear,shaping
q_learning,550,77.41,69,1,0.5047956630525439,17,3,0,0,1,1,15,linear,shaping
q_learning,551,81.17000000000002,87,1,0.5038952915308212,15,2,0,0,1,1,15,linear,shaping
q_learning,552,83.36000000000001,87,1,0.5029949200090986,11,2,0,0,1,1,15,linear,shaping
q_learning,553,56.19,127,1,0.5020945484873758,29,0,0,0,1,2,15,linear,shaping
q_learning,554,69.28,79,1,0.5011941769656532,23,2,0,0,1,1,15,linear,shaping
q_learning,555,95.06,67,1,0.5002938054439305,19,0,0,0,1,1,15,linear,shaping
q_learning,556,51.93999999999998,106,1,0.4993934339222079,20,4,0,0,1,1,15,linear,shaping
q_learning,557,106.50000000000001,53,1,0.4984930624004852,4,2,0,1,1,2,15,linear,shaping
q_learning,558,92.66000000000001,78,1,0.49759269087876257,17,0,0,1,1,2,15,linear,shaping
q_learning,559,96.92000000000002,54,1,0.49669231935703995,12,2,0,0,1,1,15,linear,shaping
q_learning,560,13.579999999999998,146,1,0.4957919478353173,40,3,0,2,1,5,15,linear,shaping
q_learning,561,79.15000000000002,101,1,0.4948915763135946,23,0,0,0,1,1,15,linear,shaping
q_learning,562,66.44000000000003,92,1,0.493991204791872,22,2,0,0,1,2,15,linear,shaping
q_learning,563,122.30000000000001,36,1,0.49309083327014935,4,1,0,0,1,1,15,linear,shaping
q_learning,564,21.93000000000005,156,1,0.49219046174842673,38,2,0,0,1,1,15,linear,shaping
q_learning,565,92.11000000000001,68,1,0.4912900902267041,12,2,0,0,1,1,15,linear,shaping
q_learning,566,72.99000000000001,94,1,0.4903897187049815,20,2,0,0,1,1,15,linear,shaping
q_learning,567,107.05000000000001,47,1,0.48948934718325887,11,1,0,0,1,1,15,linear,shaping
q_learning,568,49.739999999999995,85,1,0.48858897566153614,29,3,0,0,1,3,15,linear,shaping
q_learning,569,58.88999999999999,94,1,0.4876886041398135,32,1,0,0,1,1,15,linear,shaping
q_learning,570,92.16000000000001,71,1,0.4867882326180909,15,1,0,0,1,2,15,linear,shaping
q_learning,571,96.79000000000002,60,1,0.4858878610963683,14,1,0,0,1,1,15,linear,shaping
q_learning,572,64.76,88,1,0.48498748957464555,24,2,0,0,1,1,15,linear,shaping
q_learning,573,79.49000000000001,81,1,0.4840871180529229,21,1,0,0,1,2,15,linear,shaping
q_learning,574,92.59,69,1,0.4831867465312003,15,1,0,0,1,3,15,linear,shaping
q_learning,575,104.31,62,1,0.4822863750094777,14,0,0,0,1,1,15,linear,shaping
q_learning,576,99.84,56,1,0.48138600348775507,14,1,0,0,1,2,15,linear,shaping
q_learning,577,74.72000000000003,104,1,0.48048563196603233,16,2,0,0,1,1,15,linear,shaping
q_learning,578,79.03,73,1,0.4795852604443097,23,1,0,0,1,4,15,linear,shaping
q_learning,579,46.15000000000002,124,1,0.4786848889225871,28,2,0,0,1,1,15,linear,shaping
q_learning,580,86.99000000000001,77,1,0.4777845174008645,16,1,0,1,1,2,15,linear,shaping
q_learning,581,50.71999999999997,87,1,0.47688414587914174,29,3,0,0,1,2,15,linear,shaping
q_learning,582,65.54,113,1,0.4759837743574191,27,0,0,0,1,2,15,linear,shaping
q_learning,583,61.02999999999998,124,1,0.4750834028356964,20,2,0,0,1,4,15,linear,shaping
q_learning,584,62.95000000000001,91,1,0.47418303131397377,21,3,0,0,1,1,15,linear,shaping
q_learning,585,87.62,80,1,0.47328265979225115,12,2,0,0,1,1,15,linear,shaping
q_learning,586,86.54000000000002,71,1,0.4723822882705285,15,2,0,0,1,1,15,linear,shaping
q_learning,587,102.65,53,1,0.4714819167488059,13,1,0,0,1,1,15,linear,shaping
q_learning,588,98.24000000000001,72,1,0.4705815452270832,12,1,0,0,1,2,15,linear,shaping
q_learning,589,81.38000000000001,90,1,0.46968117370536056,24,0,0,0,1,1,15,linear,shaping
q_learning,590,38.93999999999997,104,1,0.46878080218363793,24,5,0,0,1,2,15,linear,shaping
q_learning,591,97.30000000000001,64,1,0.4678804306619153,14,1,0,0,1,1,15,linear,shaping
q_learning,592,66.56,91,1,0.4669800591401926,23,2,0,0,1,3,15,linear,shaping
q_learning,593,109.21000000000001,59,1,0.46607968761846996,11,0,0,0,1,1,15,linear,shaping
q_learning,594,59.85999999999999,102,1,0.46517931609674734,32,0,0,0,1,1,15,linear,shaping
q_learning,595,110.62,54,1,0.4642789445750247,8,1,0,0,1,1,15,linear,shaping
q_learning,596,34.69999999999999,171,1,0.4633785730533021,25,3,0,0,1,1,15,linear,shaping
q_learning,597,111.93,53,1,0.46247820153157937,11,0,0,0,1,2,15,linear,shaping
q_learning,598,54.900000000000034,125,1,0.46157783000985675,29,1,0,0,1,2,15,linear,shaping
q_learning,599,53.90999999999998,119,1,0.460677458488134,21,3,0,0,1,1,15,linear,shaping
q_learning,600,84.1,63,1,0.4597770869664114,13,3,0,0,1,1,15,linear,shaping
q_learning,601,99.39000000000001,66,1,0.4588767154446888,8,2,0,0,1,1,15,linear,shaping
q_learning,602,72.32000000000002,113,1,0.45797634392296604,21,1,0,0,1,1,15,linear,shaping
q_learning,603,111.18,42,1,0.4570759724012434,10,1,0,0,1,2,15,linear,shaping
q_learning,604,56.95000000000003,101,1,0.4561756008795208,31,1,0,0,1,1,15,linear,shaping
q_learning,605,92.80000000000001,82,1,0.4552752293577982,14,1,0,0,1,1,15,linear,shaping
q_learning,606,97.51000000000002,67,1,0.45437485783607556,13,1,0,0,1,1,15,linear,shaping
q_learning,607,68.79,89,1,0.45347448631435283,21,2,0,0,1,5,15,linear,shaping
q_learning,608,58.209999999999994,83,1,0.4525741147926302,25,3,0,0,1,1,15,linear,shaping
q_learning,609,61.89000000000005,95,1,0.4516737432709076,29,1,0,0,1,1,15,linear,shaping
q_learning,610,105.49000000000001,67,1,0.45077337174918497,13,0,0,0,1,1,15,linear,shaping
q_learning,611,116.00000000000001,60,1,0.44987300022746224,8,0,0,0,1,1,15,linear,shaping
q_learning,612,59.91000000000001,81,1,0.4489726287057396,25,3,0,0,1,1,15,linear,shaping
q_learning,613,93.47000000000001,52,1,0.448072257184017,14,2,0,0,1,1,15,linear,shaping
q_learning,614,-17.409999999999755,258,1,0.4471718856622944,44,3,0,0,1,1,15,linear,shaping
q_learning,615,57.99000000000003,100,1,0.44627151414057165,26,2,0,0,1,1,15,linear,shaping
q_learning,616,70.66000000000001,73,1,0.445371142618849,15,4,0,0,1,1,15,linear,shaping
q_learning,617,88.90000000000002,70,1,0.4444707710971264,18,1,0,0,1,1,15,linear,shaping
q_learning,618,110.38000000000002,59,1,0.4435703995754038,11,0,0,0,1,1,15,linear,shaping
q_learning,619,94.88000000000001,59,1,0.44267002805368116,17,1,0,0,1,1,15,linear,shaping
q_learning,620,109.49000000000001,47,1,0.44176965653195843,9,1,0,0,1,1,15,linear,shaping
q_learning,621,104.37,42,1,0.4408692850102358,10,2,0,0,1,1,15,linear,shaping
q_learning,622,117.10000000000001,37,1,0.4399689134885132,7,1,0,0,1,1,15,linear,shaping
q_learning,623,16.470000000000027,259,1,0.43906854196679057,33,0,0,0,1,1,15,linear,shaping
q_learning,624,117.25,49,1,0.43816817044506784,9,0,0,0,1,2,15,linear,shaping
q_learning,625,93.86000000000001,74,1,0.4372677989233452,18,0,0,0,1,2,15,linear,shaping
q_learning,626,55.16,112,1,0.4363674274016226,25,2,0,1,1,1,15,linear,shaping
q_learning,627,76.39,79,1,0.4354670558799,19,2,0,0,1,2,15,linear,shaping
q_learning,628,77.45000000000002,79,1,0.43456668435817736,23,1,0,0,1,1,15,linear,shaping
q_learning,629,58.809999999999995,113,1,0.4336663128364546,17,3,0,0,1,2,15,linear,shaping
q_learning,630,85.93,81,1,0.432765941314732,21,0,0,0,1,1,15,linear,shaping
