algorithm,lambda,episode,return,steps,success,epsilon,wall_hits,penalty_entries,gate_blocks,seed,lambda_label
sarsa_lambda,0.9,161,-204.61000000000004,441,0,0.6331064981080963,69,0,0,35,lambda=0.9
sarsa_lambda,0.9,162,-62.93999999999993,219,1,0.6313115101966873,71,3,0,35,lambda=0.9
sarsa_lambda,0.9,163,-344.47,441,0,0.6295216114473888,108,11,0,35,lambda=0.9
sarsa_lambda,0.9,164,-340.5700000000003,441,0,0.6277367874313733,109,9,0,35,lambda=0.9
sarsa_lambda,0.9,165,-264.03000000000003,441,0,0.625957023760722,89,4,0,35,lambda=0.9
sarsa_lambda,0.9,166,33.76999999999995,124,1,0.6241823060883088,38,2,0,35,lambda=0.9
sarsa_lambda,0.9,167,-241.32999999999987,441,0,0.6224126201076847,86,1,0,35,lambda=0.9
sarsa_lambda,0.9,168,-233.14999999999984,441,0,0.6206479515529625,85,1,0,35,lambda=0.9
sarsa_lambda,0.9,169,-227.08999999999995,441,0,0.6188882861987015,89,0,0,35,lambda=0.9
sarsa_lambda,0.9,170,-275.9800000000001,441,0,0.6171336098597933,116,1,0,35,lambda=0.9
sarsa_lambda,0.9,171,-392.1800000000002,441,0,0.6153839083913472,123,11,2,35,lambda=0.9
sarsa_lambda,0.9,172,-222.1100000000001,441,0,0.613639167688576,62,4,0,35,lambda=0.9
sarsa_lambda,0.9,173,-230.0800000000001,441,0,0.6118993736866828,81,1,0,35,lambda=0.9
sarsa_lambda,0.9,174,-335.22,441,0,0.610164512360747,101,12,0,35,lambda=0.9
sarsa_lambda,0.9,175,-314.5100000000001,441,0,0.6084345697256118,89,11,0,35,lambda=0.9
sarsa_lambda,0.9,176,-397.4100000000002,441,0,0.6067095318357711,122,14,0,35,lambda=0.9
sarsa_lambda,0.9,177,-253.98000000000025,441,0,0.6049893847852573,94,1,0,35,lambda=0.9
sarsa_lambda,0.9,178,-2.3600000000000705,167,1,0.6032741147075288,43,3,0,35,lambda=0.9
sarsa_lambda,0.9,179,-265.51000000000016,441,0,0.6015637077753587,97,2,0,35,lambda=0.9
sarsa_lambda,0.9,180,19.029999999999973,120,1,0.5998581502007234,38,3,2,35,lambda=0.9
sarsa_lambda,0.9,181,-83.13999999999994,236,1,0.5981574282346906,70,4,2,35,lambda=0.9
sarsa_lambda,0.9,182,-81.19000000000004,196,1,0.5964615281673098,61,9,1,35,lambda=0.9
sarsa_lambda,0.9,183,-262.7500000000004,441,0,0.5947704363275005,104,0,0,35,lambda=0.9
sarsa_lambda,0.9,184,-41.329999999999885,175,1,0.5930841390829427,73,1,0,35,lambda=0.9
sarsa_lambda,0.9,185,-274.55000000000007,441,0,0.5914026228399668,104,3,0,35,lambda=0.9
sarsa_lambda,0.9,186,91.62000000000002,64,1,0.5897258740434443,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,187,-154.21999999999997,350,1,0.5880538791766781,98,6,0,35,lambda=0.9
sarsa_lambda,0.9,188,-240.22999999999985,441,0,0.5863866247612937,93,1,0,35,lambda=0.9
sarsa_lambda,0.9,189,-210.12000000000003,441,0,0.5847240973571305,68,1,0,35,lambda=0.9
sarsa_lambda,0.9,190,-229.90999999999985,441,0,0.583066283562134,78,1,0,35,lambda=0.9
sarsa_lambda,0.9,191,-248.63000000000028,441,0,0.5814131700122466,77,3,0,35,lambda=0.9
sarsa_lambda,0.9,192,-218.69999999999993,373,1,0.5797647433813012,97,13,0,35,lambda=0.9
sarsa_lambda,0.9,193,-222.41000000000017,441,0,0.5781209903809128,79,1,0,35,lambda=0.9
sarsa_lambda,0.9,194,-221.0499999999998,441,0,0.5764818977603718,53,6,0,35,lambda=0.9
sarsa_lambda,0.9,195,41.959999999999994,110,1,0.5748474523065371,30,3,0,35,lambda=0.9
sarsa_lambda,0.9,196,-213.78999999999976,441,0,0.5732176408437296,75,0,0,35,lambda=0.9
sarsa_lambda,0.9,197,-242.55000000000015,441,0,0.5715924502336259,94,0,0,35,lambda=0.9
sarsa_lambda,0.9,198,18.609999999999985,123,1,0.5699718673751526,37,4,0,35,lambda=0.9
sarsa_lambda,0.9,199,-229.6400000000001,441,0,0.5683558792043806,71,3,0,35,lambda=0.9
sarsa_lambda,0.9,200,15.129999999999939,134,1,0.5667444726944194,34,4,0,35,lambda=0.9
sarsa_lambda,0.9,201,-229.43999999999986,441,0,0.5651376348553129,82,1,0,35,lambda=0.9
sarsa_lambda,0.9,202,-239.54000000000005,441,0,0.5635353527339337,80,3,0,35,lambda=0.9
sarsa_lambda,0.9,203,-192.06000000000003,441,0,0.5619376134138796,59,1,0,35,lambda=0.9
sarsa_lambda,0.9,204,-185.12999999999985,441,0,0.5603444040153691,55,0,0,35,lambda=0.9
sarsa_lambda,0.9,205,-243.2600000000001,441,0,0.5587557116951372,94,0,0,35,lambda=0.9
sarsa_lambda,0.9,206,-201.64000000000004,441,0,0.5571715236463324,66,0,0,35,lambda=0.9
sarsa_lambda,0.9,207,-189.14999999999992,441,0,0.5555918270984131,57,0,0,35,lambda=0.9
sarsa_lambda,0.9,208,-273.02999999999986,441,0,0.5540166093170455,117,0,0,35,lambda=0.9
sarsa_lambda,0.9,209,-232.62000000000015,441,0,0.5524458576039994,72,3,0,35,lambda=0.9
sarsa_lambda,0.9,210,-193.1199999999999,441,0,0.5508795592970472,62,0,0,35,lambda=0.9
sarsa_lambda,0.9,211,-199.49999999999983,441,0,0.5493177017698612,64,1,0,35,lambda=0.9
sarsa_lambda,0.9,212,9.359999999999928,157,1,0.5477602724319119,41,2,0,35,lambda=0.9
sarsa_lambda,0.9,213,-199.61999999999998,441,0,0.5462072587283667,65,0,0,35,lambda=0.9
sarsa_lambda,0.9,214,-24.339999999999904,200,1,0.5446586481399885,62,1,0,35,lambda=0.9
sarsa_lambda,0.9,215,59.490000000000016,86,1,0.5431144281830347,29,1,3,35,lambda=0.9
sarsa_lambda,0.9,216,-235.6899999999998,441,0,0.5415745864091568,84,2,0,35,lambda=0.9
sarsa_lambda,0.9,217,-218.27999999999994,441,0,0.5400391104053001,75,1,0,35,lambda=0.9
sarsa_lambda,0.9,218,-262.67999999999984,441,0,0.5385079877936031,88,5,0,35,lambda=0.9
sarsa_lambda,0.9,219,-172.88000000000002,441,0,0.5369812062312984,43,1,0,35,lambda=0.9
sarsa_lambda,0.9,220,-103.9099999999999,309,1,0.5354587534106129,89,1,0,35,lambda=0.9
sarsa_lambda,0.9,221,-28.719999999999786,201,1,0.5339406170586684,61,2,0,35,lambda=0.9
sarsa_lambda,0.9,222,-64.29999999999988,267,1,0.532426784937383,59,4,0,35,lambda=0.9
sarsa_lambda,0.9,223,-226.7899999999997,441,0,0.5309172448433721,66,4,0,35,lambda=0.9
sarsa_lambda,0.9,224,-243.20999999999995,441,0,0.5294119846078505,66,6,0,35,lambda=0.9
sarsa_lambda,0.9,225,-218.9499999999999,441,0,0.5279109920965339,55,6,0,35,lambda=0.9
sarsa_lambda,0.9,226,-182.27999999999992,441,0,0.5264142552095411,52,0,0,35,lambda=0.9
sarsa_lambda,0.9,227,-52.47999999999986,227,1,0.5249217618812968,54,6,1,35,lambda=0.9
sarsa_lambda,0.9,228,-188.47000000000008,441,0,0.5234335000804338,50,2,0,35,lambda=0.9
sarsa_lambda,0.9,229,-249.72999999999988,441,0,0.5219494578096964,82,4,0,35,lambda=0.9
sarsa_lambda,0.9,230,-197.97999999999996,441,0,0.5204696231058439,49,3,0,35,lambda=0.9
sarsa_lambda,0.9,231,-270.3700000000002,441,0,0.5189939840395535,86,6,0,35,lambda=0.9
sarsa_lambda,0.9,232,21.699999999999974,125,1,0.5175225287153248,39,3,0,35,lambda=0.9
sarsa_lambda,0.9,233,-187.31000000000003,441,0,0.5160552452713832,55,0,0,35,lambda=0.9
sarsa_lambda,0.9,234,-202.26000000000008,441,0,0.5145921218795851,65,0,0,35,lambda=0.9
sarsa_lambda,0.9,235,-196.1700000000002,441,0,0.513133146745322,68,0,0,35,lambda=0.9
sarsa_lambda,0.9,236,-204.09000000000037,441,0,0.5116783081074252,65,1,0,35,lambda=0.9
sarsa_lambda,0.9,237,-215.73000000000008,441,0,0.5102275942380721,67,1,0,35,lambda=0.9
sarsa_lambda,0.9,238,-206.38999999999993,441,0,0.5087809934426901,55,3,0,35,lambda=0.9
sarsa_lambda,0.9,239,-205.66999999999993,441,0,0.5073384940598638,55,3,0,35,lambda=0.9
sarsa_lambda,0.9,240,-23.47000000000004,181,1,0.5059000844612397,48,4,1,35,lambda=0.9
sarsa_lambda,0.9,241,28.980000000000075,152,1,0.5044657530514337,36,1,0,35,lambda=0.9
sarsa_lambda,0.9,242,-114.45999999999985,284,1,0.5030354882679366,86,5,0,35,lambda=0.9
sarsa_lambda,0.9,243,-209.25999999999985,441,0,0.5016092785810216,67,2,0,35,lambda=0.9
sarsa_lambda,0.9,244,-152.8099999999999,441,0,0.5001871124936506,34,0,0,35,lambda=0.9
sarsa_lambda,0.9,245,-161.08999999999983,441,0,0.49876897854138247,43,0,0,35,lambda=0.9
sarsa_lambda,0.9,246,-198.1399999999999,441,0,0.4973548652922799,60,0,0,35,lambda=0.9
sarsa_lambda,0.9,247,-4.870000000000033,181,1,0.4959447613468175,47,2,0,35,lambda=0.9
sarsa_lambda,0.9,248,-147.52999999999992,441,0,0.49453865533778996,34,0,0,35,lambda=0.9
sarsa_lambda,0.9,249,-53.27999999999987,232,1,0.49313653593022033,62,4,0,35,lambda=0.9
sarsa_lambda,0.9,250,-315.2900000000003,441,0,0.49173839182126866,94,10,0,35,lambda=0.9
sarsa_lambda,0.9,251,-66.62999999999984,260,1,0.49034421174014087,80,1,0,35,lambda=0.9
sarsa_lambda,0.9,252,-234.24000000000018,441,0,0.48895398444799787,79,1,0,35,lambda=0.9
sarsa_lambda,0.9,253,-281.6200000000001,441,0,0.48756769873786515,93,6,0,35,lambda=0.9
sarsa_lambda,0.9,254,-261.86000000000024,441,0,0.4861853434345422,89,4,0,35,lambda=0.9
sarsa_lambda,0.9,255,-170.92999999999992,441,0,0.48480690739451243,47,0,0,35,lambda=0.9
sarsa_lambda,0.9,256,-163.8299999999998,441,0,0.48343237950585355,39,1,0,35,lambda=0.9
sarsa_lambda,0.9,257,-172.2599999999999,441,0,0.48206174868814783,47,0,0,35,lambda=0.9
sarsa_lambda,0.9,258,-178.3699999999999,441,0,0.48069500389239284,51,0,0,35,lambda=0.9
sarsa_lambda,0.9,259,-177.63999999999993,441,0,0.4793321341009123,52,0,0,35,lambda=0.9
sarsa_lambda,0.9,260,-164.46999999999989,441,0,0.47797312832726735,44,0,0,35,lambda=0.9
sarsa_lambda,0.9,261,-186.20999999999995,441,0,0.47661797561616803,53,2,0,35,lambda=0.9
sarsa_lambda,0.9,262,33.620000000000005,111,1,0.4752666650433848,37,3,0,35,lambda=0.9
sarsa_lambda,0.9,263,65.73,78,1,0.4739191857156605,20,3,2,35,lambda=0.9
sarsa_lambda,0.9,264,-206.3099999999999,425,1,0.47257552677062287,97,9,0,35,lambda=0.9
sarsa_lambda,0.9,265,24.469999999999956,95,1,0.47123567737669647,25,7,0,35,lambda=0.9
sarsa_lambda,0.9,266,-262.6400000000002,441,0,0.46989962673301566,78,4,0,35,lambda=0.9
sarsa_lambda,0.9,267,-200.8500000000001,441,0,0.4685673640693377,55,2,0,35,lambda=0.9
sarsa_lambda,0.9,268,-128.00000000000017,329,1,0.4672388786459553,97,4,0,35,lambda=0.9
sarsa_lambda,0.9,269,-242.27000000000055,441,0,0.4659141597536109,74,3,0,35,lambda=0.9
sarsa_lambda,0.9,270,-160.1199999999998,441,0,0.4645931967134097,42,0,0,35,lambda=0.9
sarsa_lambda,0.9,271,-248.22000000000006,441,0,0.4632759788767337,52,10,0,35,lambda=0.9
sarsa_lambda,0.9,272,-188.90999999999997,441,0,0.4619624956251562,60,0,0,35,lambda=0.9
sarsa_lambda,0.9,273,81.94999999999999,83,1,0.46065273637035553,19,1,0,35,lambda=0.9
sarsa_lambda,0.9,274,-351.9499999999993,441,0,0.45934669055403055,124,4,1,35,lambda=0.9
sarsa_lambda,0.9,275,-216.45999999999984,441,0,0.45804434764781465,69,1,0,35,lambda=0.9
sarsa_lambda,0.9,276,-70.2999999999998,237,1,0.4567456971531918,61,7,0,35,lambda=0.9
sarsa_lambda,0.9,277,-254.32000000000048,441,0,0.45545072860141095,69,7,0,35,lambda=0.9
sarsa_lambda,0.9,278,-122.0399999999997,345,1,0.45415943155340255,63,10,0,35,lambda=0.9
sarsa_lambda,0.9,279,-367.3900000000008,441,0,0.4528717955996936,137,4,0,35,lambda=0.9
sarsa_lambda,0.9,280,-191.39000000000004,441,0,0.45158781036032436,52,1,0,35,lambda=0.9
sarsa_lambda,0.9,281,-162.98999999999995,441,0,0.4503074654847643,40,0,0,35,lambda=0.9
sarsa_lambda,0.9,282,17.15000000000005,163,1,0.44903075065182896,39,2,0,35,lambda=0.9
sarsa_lambda,0.9,283,-236.79000000000025,441,0,0.4477576555695963,66,5,0,35,lambda=0.9
sarsa_lambda,0.9,284,-183.40999999999994,441,0,0.4464881699753242,52,0,0,35,lambda=0.9
sarsa_lambda,0.9,285,-194.5399999999998,441,0,0.4452222836353676,56,1,0,35,lambda=0.9
sarsa_lambda,0.9,286,49.41999999999996,99,1,0.44395998634509565,27,3,0,35,lambda=0.9
sarsa_lambda,0.9,287,-214.38999999999987,441,0,0.44270126792881004,56,4,0,35,lambda=0.9
sarsa_lambda,0.9,288,-151.1199999999998,441,0,0.44144611823966257,36,0,0,35,lambda=0.9
sarsa_lambda,0.9,289,-214.42999999999978,441,0,0.4401945271595733,78,0,0,35,lambda=0.9
sarsa_lambda,0.9,290,-164.73999999999978,441,0,0.4389464845991494,39,1,0,35,lambda=0.9
sarsa_lambda,0.9,291,-153.14999999999995,441,0,0.4377019804976034,38,0,0,35,lambda=0.9
sarsa_lambda,0.9,292,-167.1599999999998,441,0,0.4364610048226722,34,2,0,35,lambda=0.9
sarsa_lambda,0.9,293,-162.71000000000004,441,0,0.4352235475705365,37,0,0,35,lambda=0.9
sarsa_lambda,0.9,294,65.51000000000002,95,1,0.43398959876573956,27,1,0,35,lambda=0.9
sarsa_lambda,0.9,295,-180.33999999999986,441,0,0.43275914846110736,37,3,0,35,lambda=0.9
sarsa_lambda,0.9,296,-162.1899999999998,441,0,0.431532186737668,35,1,0,35,lambda=0.9
sarsa_lambda,0.9,297,-157.26999999999998,441,0,0.43030870370457214,36,0,0,35,lambda=0.9
sarsa_lambda,0.9,298,-173.39999999999986,441,0,0.42908868949901285,47,0,0,35,lambda=0.9
sarsa_lambda,0.9,299,-158.04999999999993,441,0,0.42787213428614634,40,0,0,35,lambda=0.9
sarsa_lambda,0.9,300,-212.0900000000001,441,0,0.42665902825901264,64,2,0,35,lambda=0.9
sarsa_lambda,0.9,301,-151.69000000000005,441,0,0.42544936163845665,38,0,0,35,lambda=0.9
sarsa_lambda,0.9,302,-225.8399999999998,441,0,0.42424312467304914,73,3,0,35,lambda=0.9
sarsa_lambda,0.9,303,-166.29999999999993,441,0,0.42304030763900813,41,1,0,35,lambda=0.9
sarsa_lambda,0.9,304,-42.97999999999983,253,1,0.4218409008401205,50,4,1,35,lambda=0.9
sarsa_lambda,0.9,305,-212.99000000000024,441,0,0.4206448946076642,67,2,0,35,lambda=0.9
sarsa_lambda,0.9,306,-139.91999999999973,441,0,0.41945227930032963,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,307,-155.33999999999986,441,0,0.41826304530414266,31,1,0,35,lambda=0.9
sarsa_lambda,0.9,308,-183.28999999999985,441,0,0.41707718303238644,48,1,0,35,lambda=0.9
sarsa_lambda,0.9,309,-173.87999999999985,441,0,0.4158946829255248,47,1,0,35,lambda=0.9
sarsa_lambda,0.9,310,75.33,73,1,0.41471553545112444,25,1,0,35,lambda=0.9
sarsa_lambda,0.9,311,-177.98999999999995,441,0,0.41353973110377884,48,1,0,35,lambda=0.9
sarsa_lambda,0.9,312,-132.7299999999999,441,0,0.4123672604050309,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,313,81.68,63,1,0.41119811390329736,11,4,0,35,lambda=0.9
sarsa_lambda,0.9,314,-135.78999999999976,441,0,0.4100322821737918,25,0,0,35,lambda=0.9
sarsa_lambda,0.9,315,-133.00999999999982,441,0,0.40886975581844903,23,0,0,35,lambda=0.9
sarsa_lambda,0.9,316,-162.79999999999978,441,0,0.40771052546584957,38,1,0,35,lambda=0.9
sarsa_lambda,0.9,317,-163.17999999999975,441,0,0.40655458177114356,33,2,0,35,lambda=0.9
sarsa_lambda,0.9,318,-146.12999999999977,441,0,0.40540191541597603,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,319,-138.54999999999998,441,0,0.4042525171084112,17,2,0,35,lambda=0.9
sarsa_lambda,0.9,320,-127.1599999999998,441,0,0.403106377582858,14,1,0,35,lambda=0.9
sarsa_lambda,0.9,321,-246.98000000000036,441,0,0.4019634875999952,79,4,0,35,lambda=0.9
sarsa_lambda,0.9,322,-165.90999999999988,441,0,0.4008238379466969,37,2,0,35,lambda=0.9
sarsa_lambda,0.9,323,-139.00999999999974,441,0,0.3996874194359583,21,1,0,35,lambda=0.9
sarsa_lambda,0.9,324,-141.67999999999998,441,0,0.39855422290682196,28,0,0,35,lambda=0.9
sarsa_lambda,0.9,325,-126.6099999999998,441,0,0.3974242392243032,17,0,0,35,lambda=0.9
sarsa_lambda,0.9,326,-130.8199999999998,441,0,0.39629745927931714,19,0,0,35,lambda=0.9
sarsa_lambda,0.9,327,-149.1899999999998,441,0,0.3951738739886051,29,1,0,35,lambda=0.9
sarsa_lambda,0.9,328,-159.35999999999984,441,0,0.39405347429466114,39,0,0,35,lambda=0.9
sarsa_lambda,0.9,329,-126.79999999999974,441,0,0.3929362511656595,13,1,0,35,lambda=0.9
sarsa_lambda,0.9,330,-143.64999999999978,441,0,0.3918221955953811,26,1,0,35,lambda=0.9
sarsa_lambda,0.9,331,-162.42999999999967,441,0,0.39071129860314185,37,1,0,35,lambda=0.9
sarsa_lambda,0.9,332,-135.48000000000005,441,0,0.3896035512337192,21,0,0,35,lambda=0.9
sarsa_lambda,0.9,333,-157.3899999999998,441,0,0.3884989445572812,33,1,0,35,lambda=0.9
sarsa_lambda,0.9,334,-128.98999999999987,441,0,0.38739746966931304,14,1,0,35,lambda=0.9
sarsa_lambda,0.9,335,-137.63999999999993,441,0,0.38629911769054676,25,0,0,35,lambda=0.9
sarsa_lambda,0.9,336,-164.73999999999987,441,0,0.38520387976688847,38,1,0,35,lambda=0.9
sarsa_lambda,0.9,337,-157.97999999999976,441,0,0.38411174706934764,42,0,0,35,lambda=0.9
sarsa_lambda,0.9,338,-148.99999999999994,441,0,0.3830227107939658,26,1,0,35,lambda=0.9
sarsa_lambda,0.9,339,-149.39000000000001,441,0,0.3819367621617455,27,1,0,35,lambda=0.9
sarsa_lambda,0.9,340,-134.59999999999982,441,0,0.38085389241857953,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,341,63.96999999999999,120,1,0.3797740928351804,28,0,0,35,lambda=0.9
sarsa_lambda,0.9,342,-146.1199999999999,441,0,0.37869735470700994,31,0,0,35,lambda=0.9
sarsa_lambda,0.9,343,-160.56999999999968,441,0,0.3776236693542091,38,1,0,35,lambda=0.9
sarsa_lambda,0.9,344,-160.78999999999985,441,0,0.3765530281215283,36,1,0,35,lambda=0.9
sarsa_lambda,0.9,345,-128.54999999999978,441,0,0.37548542237825694,16,1,0,35,lambda=0.9
sarsa_lambda,0.9,346,-127.45999999999984,441,0,0.3744208435181547,19,0,0,35,lambda=0.9
sarsa_lambda,0.9,347,-138.84999999999982,441,0,0.37335928295938137,26,0,0,35,lambda=0.9
sarsa_lambda,0.9,348,-216.69000000000037,441,0,0.3723007321444282,63,2,0,35,lambda=0.9
sarsa_lambda,0.9,349,-194.84999999999994,441,0,0.3712451825400489,50,3,0,35,lambda=0.9
sarsa_lambda,0.9,350,-162.34999999999985,441,0,0.3701926256371904,36,1,0,35,lambda=0.9
sarsa_lambda,0.9,351,90.62,54,1,0.36914305295092487,12,3,0,35,lambda=0.9
sarsa_lambda,0.9,352,-124.7199999999998,441,0,0.3680964560203806,17,0,0,35,lambda=0.9
sarsa_lambda,0.9,353,-157.72999999999985,441,0,0.3670528264086747,38,0,0,35,lambda=0.9
sarsa_lambda,0.9,354,-151.53999999999994,441,0,0.36601215570284407,30,1,0,35,lambda=0.9
sarsa_lambda,0.9,355,-145.53999999999988,441,0,0.36497443551377856,28,1,0,35,lambda=0.9
sarsa_lambda,0.9,356,-135.2799999999999,441,0,0.36393965747615253,25,0,0,35,lambda=0.9
sarsa_lambda,0.9,357,-136.1499999999997,441,0,0.3629078132483581,26,0,0,35,lambda=0.9
sarsa_lambda,0.9,358,-174.68000000000004,441,0,0.3618788945124372,39,2,0,35,lambda=0.9
sarsa_lambda,0.9,359,-139.48999999999975,441,0,0.3608528929740152,22,1,0,35,lambda=0.9
sarsa_lambda,0.9,360,-95.04999999999974,274,1,0.3598298003622336,88,2,0,35,lambda=0.9
sarsa_lambda,0.9,361,-137.66999999999985,441,0,0.35880960842968346,23,0,0,35,lambda=0.9
sarsa_lambda,0.9,362,-172.6100000000002,441,0,0.35779230895233916,42,1,0,35,lambda=0.9
sarsa_lambda,0.9,363,-154.7799999999998,441,0,0.35677789372949154,32,1,0,35,lambda=0.9
sarsa_lambda,0.9,364,-140.78999999999988,441,0,0.35576635458368255,27,0,0,35,lambda=0.9
sarsa_lambda,0.9,365,-150.52999999999986,441,0,0.3547576833606385,25,2,0,35,lambda=0.9
sarsa_lambda,0.9,366,-151.94999999999987,441,0,0.35375187192920526,25,2,0,35,lambda=0.9
sarsa_lambda,0.9,367,78.21000000000001,82,1,0.35274891218128174,22,1,0,35,lambda=0.9
sarsa_lambda,0.9,368,-128.4999999999997,441,0,0.3517487960317553,20,0,0,35,lambda=0.9
sarsa_lambda,0.9,369,-134.37999999999968,441,0,0.350751515418436,19,1,0,35,lambda=0.9
sarsa_lambda,0.9,370,-143.45999999999964,441,0,0.34975706230199205,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,371,-118.16999999999982,441,0,0.34876542866588495,15,0,0,35,lambda=0.9
sarsa_lambda,0.9,372,-131.00999999999956,441,0,0.3477766065163044,23,0,0,35,lambda=0.9
sarsa_lambda,0.9,373,-137.55999999999983,441,0,0.34679058788210454,23,1,0,35,lambda=0.9
sarsa_lambda,0.9,374,-146.48999999999964,441,0,0.3458073648147391,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,375,-134.2299999999997,441,0,0.34482692938819787,21,1,0,35,lambda=0.9
sarsa_lambda,0.9,376,-123.02999999999965,441,0,0.3438492736989422,13,1,0,35,lambda=0.9
sarsa_lambda,0.9,377,-143.64999999999972,441,0,0.3428743898658419,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,378,-211.17999999999978,441,0,0.3419022700301111,74,1,0,35,lambda=0.9
sarsa_lambda,0.9,379,-116.22999999999968,441,0,0.34093290635524554,13,0,0,35,lambda=0.9
sarsa_lambda,0.9,380,-139.33999999999997,441,0,0.33996629102695886,22,1,0,35,lambda=0.9
sarsa_lambda,0.9,381,83.76,49,1,0.3390024162531197,17,3,0,35,lambda=0.9
sarsa_lambda,0.9,382,-117.22999999999956,441,0,0.3380412742636896,14,0,0,35,lambda=0.9
sarsa_lambda,0.9,383,-159.26999999999967,441,0,0.337082857310659,41,0,0,35,lambda=0.9
sarsa_lambda,0.9,384,62.490000000000016,110,1,0.33612715766798607,30,0,0,35,lambda=0.9
sarsa_lambda,0.9,385,-130.5999999999996,441,0,0.33517416763153357,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,386,-129.7999999999997,441,0,0.3342238795190075,17,1,0,35,lambda=0.9
sarsa_lambda,0.9,387,-173.21999999999989,441,0,0.33327628566989426,40,2,0,35,lambda=0.9
sarsa_lambda,0.9,388,-130.23999999999978,441,0,0.3323313784453998,17,1,0,35,lambda=0.9
sarsa_lambda,0.9,389,102.96000000000001,56,1,0.33138915022838733,12,1,0,35,lambda=0.9
sarsa_lambda,0.9,390,-125.77999999999982,441,0,0.3304495934233164,19,0,0,35,lambda=0.9
sarsa_lambda,0.9,391,-164.3199999999998,441,0,0.3295127004561816,41,0,0,35,lambda=0.9
sarsa_lambda,0.9,392,-135.92999999999975,441,0,0.32857846377445094,17,2,0,35,lambda=0.9
sarsa_lambda,0.9,393,105.33000000000001,51,1,0.32764687584700597,11,1,0,35,lambda=0.9
sarsa_lambda,0.9,394,-130.75999999999965,441,0,0.3267179291640801,19,1,0,35,lambda=0.9
sarsa_lambda,0.9,395,-112.74999999999974,441,0,0.3257916162371988,10,0,0,35,lambda=0.9
sarsa_lambda,0.9,396,-130.53999999999968,441,0,0.3248679295991186,16,1,0,35,lambda=0.9
sarsa_lambda,0.9,397,-137.9799999999996,441,0,0.32394686180376747,24,1,0,35,lambda=0.9
sarsa_lambda,0.9,398,-134.5399999999997,441,0,0.3230284054261844,19,1,0,35,lambda=0.9
sarsa_lambda,0.9,399,-216.9799999999997,441,0,0.3221125530624598,83,0,0,35,lambda=0.9
sarsa_lambda,0.9,400,-131.82999999999979,441,0,0.3211992973296755,18,1,0,35,lambda=0.9
sarsa_lambda,0.9,401,-131.8599999999997,441,0,0.3202886308658456,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,402,-195.14999999999978,441,0,0.3193805463298569,59,1,0,35,lambda=0.9
sarsa_lambda,0.9,403,-123.09999999999955,441,0,0.31847503640140973,15,0,0,35,lambda=0.9
sarsa_lambda,0.9,404,-131.24999999999997,441,0,0.3175720937809591,16,1,0,35,lambda=0.9
sarsa_lambda,0.9,405,-132.54999999999978,441,0,0.31667171118965554,18,1,0,35,lambda=0.9
sarsa_lambda,0.9,406,-148.67999999999992,441,0,0.31577388136928686,27,1,0,35,lambda=0.9
sarsa_lambda,0.9,407,-206.77999999999994,441,0,0.3148785970822192,43,6,0,35,lambda=0.9
sarsa_lambda,0.9,408,-114.78999999999967,441,0,0.31398585111133914,13,0,0,35,lambda=0.9
sarsa_lambda,0.9,409,-133.2899999999997,441,0,0.313095636259995,21,0,0,35,lambda=0.9
sarsa_lambda,0.9,410,-150.1099999999998,441,0,0.3122079453519392,28,1,0,35,lambda=0.9
sarsa_lambda,0.9,411,-128.7399999999998,441,0,0.3113227712312704,20,0,0,35,lambda=0.9
sarsa_lambda,0.9,412,-169.39,441,0,0.31044010676237543,33,3,0,35,lambda=0.9
sarsa_lambda,0.9,413,-132.03999999999996,441,0,0.30955994482987254,22,0,0,35,lambda=0.9
sarsa_lambda,0.9,414,-164.05999999999997,441,0,0.30868227833855305,32,2,0,35,lambda=0.9
sarsa_lambda,0.9,415,-117.05999999999966,441,0,0.3078071002133251,13,0,0,35,lambda=0.9
sarsa_lambda,0.9,416,-119.26999999999987,441,0,0.30693440339915584,15,0,0,35,lambda=0.9
sarsa_lambda,0.9,417,-116.61999999999958,441,0,0.3060641808610151,10,1,0,35,lambda=0.9
sarsa_lambda,0.9,418,-137.6199999999997,441,0,0.30519642558381843,26,0,0,35,lambda=0.9
sarsa_lambda,0.9,419,-117.21999999999983,441,0,0.30433113057237055,15,0,0,35,lambda=0.9
sarsa_lambda,0.9,420,-159.55999999999977,441,0,0.30346828885130894,35,1,0,35,lambda=0.9
sarsa_lambda,0.9,421,-132.95999999999967,441,0,0.30260789346504796,23,0,0,35,lambda=0.9
sarsa_lambda,0.9,422,-160.8099999999999,441,0,0.30174993747772216,29,2,0,35,lambda=0.9
sarsa_lambda,0.9,423,-123.99999999999973,441,0,0.3008944139731309,17,0,0,35,lambda=0.9
sarsa_lambda,0.9,424,-116.14999999999971,441,0,0.30004131605468237,14,0,0,35,lambda=0.9
